id,run/V,chi_nsubj|chi_obl:agent
run/nf_1918_755585_cleaned_part120.txt/12,['run/V'],['which/nsubj']
run/mag_1928_488293_cleaned_part8.txt/19,['run/V'],['hoover/nsubj']
run/news_1916_682349_cleaned_part3.txt/7,['run/V'],['b/case']
run/mag_1929_301329_cleaned_part2.txt/5,['run/V'],['north-and-south/nsubj']
run/mag_1928_300788_cleaned_part1.txt/68,['run/V'],['trouble/nmod:poss']
run/mag_1920_430837_cleaned_part22.txt/41,['run/V'],['which/nsubj']
run/mag_1925_254592_cleaned_part4.txt/14,['run/V'],['son/nmod:poss']
run/news_1913_680831_cleaned_part20.txt/107,['run/V'],['edward/nsubj']
run/mag_1924_163428_cleaned_part4.txt/39,['run/V'],['blood/amod']
run/news_1910_678775_cleaned_part4.txt/71,['run/V'],['who/nsubj']
run/mag_1926_468121_cleaned_part46.txt/97,['run/V'],['topic/nsubj']
run/nf_1910_772166_cleaned_part101.txt/59,['run/V'],['man/nsubj']
run/mag_1927_490164_cleaned_part32.txt/37,['run/V'],['who/nsubj']
run/news_1920_685178_cleaned_part13.txt/43,['run/V'],['thing/nsubj']
run/mag_1927_430970_cleaned_part58.txt/61,['run/V'],['nerve/nmod:poss']
run/mag_1920_432832_cleaned_part31.txt/27,['run/V'],['mrs.-/nsubj']
run/news_1920_685393_cleaned_part5.txt/73,['run/V'],['who/nsubj']
run/mag_1928_300404_cleaned_part3.txt/71,['run/V'],['who/nsubj']
run/mag_1925_467910_cleaned_part1.txt/78,['run/V'],['one/nsubj']
run/mag_1927_254605_cleaned_part5.txt/32,['run/V'],['who/nsubj']
run/mag_1921_433239_cleaned_part114.txt/12,['run/V'],['reaction/nsubj']
run/news_1919_684623_cleaned_part2.txt/55,['run/V'],['wage/nmod:poss']
run/mag_1926_430957_cleaned_part20.txt/88,['run/V'],['other/nsubj']
run/mag_1925_467943_cleaned_part45.txt/39,['run/V'],['none/nsubj']
run/mag_1924_493316_cleaned_part14.txt/54,['run/V'],['that/nsubj']
run/mag_1924_493316_cleaned_part14.txt/125,['run/V'],['that/nsubj']
run/news_1914_681001_cleaned_part18.txt/71,['run/V'],['who/nsubj']
run/mag_1921_488320_cleaned_part6.txt/30,['run/V'],['people/nsubj']
run/mag_1925_467910_cleaned_part25.txt/37,['run/V'],['phyllis/nsubj']
run/mag_1925_300706_cleaned_part2.txt/15,['run/V'],['freedom/nsubj']
run/news_1911_679528_cleaned_part1.txt/6,['run/V'],['bernard/compound']
run/news_1910_678874_cleaned_part10.txt/83,['run/V'],['that/nsubj']
run/mag_1925_300706_cleaned_part1.txt/56,['run/V'],['which/nsubj']
run/mag_1923_254451_cleaned_part5.txt/24,['run/V'],['eliot/nsubj']
run/mag_1926_430957_cleaned_part63.txt/28,['run/V'],['which/nsubj']
run/news_1911_679528_cleaned_part9.txt/37,['run/V'],['li/nsubj']
run/news_1916_682240_cleaned_part1.txt/28,['run/V'],['some/nsubj']
run/news_1919_684751_cleaned_part2.txt/130,['run/V'],['president/nsubj']
run/nf_1910_772166_cleaned_part268.txt/15,['run/V'],['servant/nmod:poss']
run/mag_1927_152320_cleaned_part6.txt/4,['run/V'],['pheasant/nsubj']
run/mag_1926_468150_cleaned_part14.txt/74,['run/V'],"['road/nsubj', 'rail/nsubj']"
run/mag_1922_430880_cleaned_part50.txt/8,['run/V'],['food/nmod:poss']
run/mag_1923_219828_cleaned_part1.txt/24,['run/V'],['water/nsubj']
run/mag_1928_254745_cleaned_part1.txt/29,['run/V'],['which/nsubj']
run/mag_1926_220473_cleaned_part2.txt/10,['run/V'],['rumor/nsubj']
run/mag_1920_430829_cleaned_part22.txt/28,['run/V'],['trumpet/nsubj']
run/mag_1926_447774_cleaned_part55.txt/4,['run/V'],['mind/nmod:poss']
run/mag_1929_220130_cleaned_part1.txt/16,['run/V'],['newton/nsubj']
run/mag_1927_301303_cleaned_part2.txt/25,['run/V'],['mrs.-/nsubj']
run/mag_1920_432861_cleaned_part35.txt/10,['run/V'],['everything/nsubj']
run/mag_1926_430956_cleaned_part43.txt/80,['run/V'],['feel/amod']
run/mag_1928_299857_cleaned_part5.txt/3,['run/V'],['arthur/nsubj']
run/mag_1929_468623_cleaned_part67.txt/48,['run/V'],['who/nsubj']
run/mag_1929_152171_cleaned_part4.txt/29,['run/V'],['age/compound']
run/mag_1928_468513_cleaned_part71.txt/29,['run/V'],['form/nmod:poss']
run/mag_1929_468623_cleaned_part70.txt/15,['run/V'],['other/det']
run/nf_1910_772166_cleaned_part349.txt/10,['run/V'],['howard/nsubj']
run/nf_1910_772166_cleaned_part356.txt/88,['run/V'],['olaf/nsubj']
run/mag_1929_468623_cleaned_part82.txt/22,['run/V'],['who/nsubj']
run/mag_1921_488319_cleaned_part37.txt/117,['run/V'],['people/nsubj']
run/mag_1929_468623_cleaned_part78.txt/91,['run/V'],['who/nsubj']
run/mag_1928_254020_cleaned_part1.txt/40,['run/V'],['who/nsubj']
run/mag_1928_164406_cleaned_part5.txt/42,['run/V'],['mr.-/nsubj']
run/nf_1915_773963_cleaned_part120.txt/47,['run/V'],['which/nsubj']
run/mag_1921_467254_cleaned_part24.txt/58,['run/V'],['stock/nmod:poss']
run/nf_1916_759490_cleaned_part135.txt/8,['run/V'],['clock/nmod:poss']
run/nf_1915_773665_cleaned_part95.txt/46,['run/V'],['that/nsubj']
run/mag_1923_430895_cleaned_part2.txt/15,['run/V'],['factory/nsubj']
run/nf_1918_755585_cleaned_part475.txt/10,['run/V'],['which/nsubj']
run/mag_1929_299924_cleaned_part10.txt/33,['run/V'],['check/amod']
run/mag_1924_456932_cleaned_part83.txt/73,['run/V'],['which/nsubj']
run/mag_1925_490090_cleaned_part25.txt/36,['run/V'],['who/nsubj']
run/mag_1925_490090_cleaned_part22.txt/27,['run/V'],['hearst/nsubj']
run/mag_1920_486125_cleaned_part10.txt/123,['run/V'],['that/nsubj']
run/mag_1927_430967_cleaned_part55.txt/39,['run/V'],['who/nsubj']
run/mag_1928_493498_cleaned_part12.txt/20,['run/V'],['that/nsubj']
run/mag_1926_490122_cleaned_part26.txt/56,['run/V'],['who/nsubj']
run/mag_1929_301155_cleaned_part4.txt/39,['run/V'],['greenleaf/nsubj']
run/mag_1929_301155_cleaned_part4.txt/51,['run/V'],['rudolph/nsubj']
run/mag_1929_488292_cleaned_part9.txt/47,['run/V'],['which/nsubj']
run/mag_1925_448042_cleaned_part44.txt/26,['run/V'],['tongue/nmod:poss']
run/nf_1915_773963_cleaned_part159.txt/18,['run/V'],['life/nsubj']
run/mag_1926_490119_cleaned_part37.txt/10,['run/V'],['which/nsubj']
run/mag_1926_490119_cleaned_part55.txt/30,['run/V'],['one/compound']
run/mag_1928_164572_cleaned_part2.txt/34,['run/V'],['man/amod']
run/mag_1929_301375_cleaned_part1.txt/8,['run/V'],['that/nsubj']
run/mag_1929_164762_cleaned_part4.txt/32,['run/V'],['friend/nmod:poss']
run/mag_1920_433703_cleaned_part6.txt/48,['run/V'],['which/nsubj']
run/nf_1915_766226_cleaned_part65.txt/124,['run/V'],['which/nsubj']
run/mag_1920_433703_cleaned_part16.txt/40,['run/V'],['mind/nmod:poss']
run/mag_1924_253400_cleaned_part7.txt/43,['run/V'],['anyone/nsubj']
run/mag_1921_430865_cleaned_part83.txt/12,['run/V'],['spirit/nmod:poss']
run/mag_1920_467223_cleaned_part20.txt/29,['run/V'],['who/nsubj']
run/mag_1921_430865_cleaned_part99.txt/57,['run/V'],['that/nsubj']
run/mag_1925_490113_cleaned_part39.txt/56,['run/V'],['who/nsubj']
run/mag_1921_430865_cleaned_part137.txt/103,['run/V'],['which/nsubj']
run/mag_1921_430865_cleaned_part137.txt/115,['run/V'],['which/nsubj']
run/nf_1914_773913_cleaned_part139.txt/52,['run/V'],['ration/nsubj']
run/mag_1921_430865_cleaned_part145.txt/48,['run/V'],['which/nsubj']
run/mag_1921_467256_cleaned_part52.txt/26,['run/V'],['which/nsubj']
run/nf_1919_755877_cleaned_part452.txt/13,['run/V'],['who/nsubj']
run/nf_1912_774026_cleaned_part100.txt/35,['run/V'],['which/nsubj']
run/nf_1911_773971_cleaned_part216.txt/26,['run/V'],['track/nsubj']
run/nf_1916_773620_cleaned_part140.txt/95,['run/V'],['that/nsubj']
run/mag_1929_468555_cleaned_part6.txt/44,['run/V'],['which/nsubj']
run/mag_1929_468555_cleaned_part11.txt/73,['run/V'],['which/nsubj']
run/mag_1921_430865_cleaned_part189.txt/53,['run/V'],['train/nsubj']
run/mag_1920_487230_cleaned_part22.txt/66,['run/V'],['passion/nmod:poss']
run/news_1923_689282_cleaned_part3.txt/89,['run/V'],['trolley/nsubj']
run/mag_1925_490106_cleaned_part54.txt/30,['run/V'],['parlor/nsubj']
run/mag_1924_220378_cleaned_part2.txt/19,['run/V'],['who/nsubj']
run/nf_1913_773560_cleaned_part147.txt/71,['run/V'],['which/nsubj']
run/mag_1922_430871_cleaned_part35.txt/3,['run/V'],['emotion/nsubj']
run/nf_1912_774026_cleaned_part155.txt/14,['run/V'],['train/nmod:poss']
run/mag_1926_468033_cleaned_part26.txt/29,['run/V'],['who/nsubj']
run/mag_1923_430896_cleaned_part67.txt/65,['run/V'],['some/nsubj']
run/mag_1922_430871_cleaned_part38.txt/68,['run/V'],['melodrama/nsubj']
run/mag_1928_486282_cleaned_part39.txt/12,['run/V'],['which/nsubj']
run/mag_1928_163185_cleaned_part3.txt/18,['run/V'],['friend/nmod:poss']
run/nf_1912_774026_cleaned_part175.txt/41,['run/V'],['many/nsubj']
run/nf_1912_774026_cleaned_part180.txt/25,['run/V'],['who/nsubj']
run/nf_1911_751578_cleaned_part178.txt/3,['run/V'],['servant/nsubj']
run/nf_1912_774026_cleaned_part186.txt/26,['run/V'],['train/amod']
run/nf_1913_773542_cleaned_part271.txt/103,['run/V'],['fear/nsubj']
run/news_1928_695582_cleaned_part4.txt/25,['run/V'],['all/nsubj']
run/nf_1916_773620_cleaned_part251.txt/79,['run/V'],['glass/nsubj']
run/news_1929_696375_cleaned_part3.txt/67,['run/V'],['la/nsubj']
run/nf_1913_773672_cleaned_part288.txt/4,['run/V'],['plow/nsubj']
run/news_1920_685111_cleaned_part3.txt/33,['run/V'],['business/nsubj']
run/nf_1910_773401_cleaned_part237.txt/68,['run/V'],['mind/nmod:poss']
run/nf_1917_771398_cleaned_part339.txt/41,['run/V'],['which/nsubj']
run/mag_1920_432826_cleaned_part65.txt/37,['run/V'],['john/nsubj']
run/mag_1928_164427_cleaned_part3.txt/70,['run/V'],['point/amod']
run/news_1929_696909_cleaned_part28.txt/14,['run/V'],['nussman/nsubj']
run/nf_1913_751585_cleaned_part39.txt/11,['run/V'],['which/nsubj']
run/nf_1913_751585_cleaned_part24.txt/58,['run/V'],['which/nsubj']
run/mag_1928_468360_cleaned_part38.txt/159,['run/V'],['which/nsubj']
run/mag_1924_448195_cleaned_part31.txt/36,['run/V'],['who/nsubj']
run/nf_1917_771398_cleaned_part389.txt/22,['run/V'],['who/nsubj']
run/nf_1916_773456_cleaned_part92.txt/68,['run/V'],['who/nsubj']
run/nf_1919_755877_cleaned_part656.txt/12,['run/V'],['kitten/nmod:poss']
run/nf_1913_751585_cleaned_part57.txt/11,['run/V'],['which/nsubj']
run/nf_1919_751191_cleaned_part146.txt/82,['run/V'],['provision/nsubj']
run/mag_1928_493002_cleaned_part27.txt/70,['run/V'],['boy/compound']
run/nf_1914_756365_cleaned_part504.txt/10,['run/V'],['one/nsubj']
run/mag_1926_490134_cleaned_part47.txt/59,['run/V'],['who/nsubj']
run/news_1924_690397_cleaned_part15.txt/53,['run/V'],['bolshevism/nsubj']
run/mag_1924_493333_cleaned_part7.txt/28,['run/V'],['inflation/compound']
run/nf_1916_773456_cleaned_part150.txt/135,['run/V'],['which/nsubj']
run/mag_1928_468451_cleaned_part18.txt/50,['run/V'],['wei/nsubj']
run/mag_1929_490217_cleaned_part29.txt/7,['run/V'],['mr.-/nsubj']
run/nf_1916_774276_cleaned_part505.txt/12,['run/V'],['which/nsubj']
run/mag_1928_164097_cleaned_part4.txt/62,['run/V'],['muleteer/nmod:poss']
run/mag_1926_447688_cleaned_part22.txt/25,['run/V'],['which/nsubj']
run/nf_1911_748876_cleaned_part27.txt/10,['run/V'],['which/nsubj']
run/nf_1910_773494_cleaned_part75.txt/20,['run/V'],['ever/nsubj']
run/mag_1927_152269_cleaned_part3.txt/8,['run/V'],['mother/nsubj']
run/nf_1919_755877_cleaned_part763.txt/20,['run/V'],['that/nsubj']
run/nf_1910_773494_cleaned_part100.txt/26,['run/V'],['moriarity/nsubj']
run/nf_1911_751192_cleaned_part334.txt/64,['run/V'],['both/nsubj']
run/nf_1910_773494_cleaned_part103.txt/11,['run/V'],['other/det']
run/mag_1920_430847_cleaned_part38.txt/91,['run/V'],['europe/nsubj']
run/news_1928_695300_cleaned_part10.txt/32,['run/V'],['occupant/nmod:poss']
run/news_1911_679779_cleaned_part7.txt/68,['run/V'],['which/nsubj']
run/news_1924_690409_cleaned_part2.txt/21,['run/V'],['robert/nsubj']
run/nf_1911_773981_cleaned_part36.txt/57,['run/V'],['mind/nmod:poss']
run/mag_1927_152294_cleaned_part4.txt/42,['run/V'],['damage/compound']
run/mag_1920_433640_cleaned_part43.txt/13,['run/V'],['who/nsubj']
run/mag_1926_447537_cleaned_part26.txt/5,['run/V'],['daughter/nmod:poss']
run/mag_1926_447537_cleaned_part28.txt/24,['run/V'],['who/nsubj']
run/nf_1911_773981_cleaned_part60.txt/46,['run/V'],['each/nsubj']
run/news_1911_679370_cleaned_part13.txt/6,['run/V'],['some/nsubj']
run/mag_1925_253880_cleaned_part4.txt/43,['run/V'],['consumption/nsubj']
run/mag_1922_432548_cleaned_part27.txt/47,['run/V'],['which/nsubj']
run/news_1912_680244_cleaned_part33.txt/41,['run/V'],['who/nsubj']
run/mag_1928_300002_cleaned_part2.txt/56,['run/V'],['jackson/nsubj']
run/mag_1921_433255_cleaned_part24.txt/87,['run/V'],['court/nmod:poss']
run/mag_1928_163273_cleaned_part7.txt/36,['run/V'],['who/nsubj']
run/mag_1928_299955_cleaned_part1.txt/20,['run/V'],['representative/compound']
run/nf_1910_749162_cleaned_part229.txt/35,['run/V'],['bill/nmod:poss']
run/mag_1928_163176_cleaned_part1.txt/20,['run/V'],"['philip/nsubj', 'bulldog/nsubj']"
run/mag_1920_433640_cleaned_part94.txt/26,['run/V'],['friend/nmod:poss']
run/mag_1925_490100_cleaned_part24.txt/40,['run/V'],['origin/nsubj']
run/nf_1910_773494_cleaned_part184.txt/94,['run/V'],['doolan/nsubj']
run/mag_1928_490188_cleaned_part15.txt/4,['run/V'],['other/det']
run/nf_1912_751478_cleaned_part112.txt/60,['run/V'],['that/nsubj']
run/mag_1920_467114_cleaned_part30.txt/24,['run/V'],['who/nsubj']
run/mag_1921_467331_cleaned_part39.txt/79,['run/V'],['automobile/nmod:poss']
run/nf_1919_751191_cleaned_part362.txt/4,['run/V'],['enthusiasm/nsubj']
run/nf_1910_773494_cleaned_part203.txt/34,['run/V'],['who/nsubj']
run/mag_1928_300974_cleaned_part2.txt/108,['run/V'],['governor/nsubj']
run/nf_1910_773494_cleaned_part211.txt/38,['run/V'],"['fred/nsubj', 'chance/nsubj']"
run/mag_1928_300902_cleaned_part7.txt/63,['run/V'],['expenditure/nsubj']
run/mag_1926_447509_cleaned_part29.txt/43,['run/V'],['all/advmod']
run/mag_1927_490167_cleaned_part51.txt/9,['run/V'],['sonic/nsubj']
run/nf_1910_773494_cleaned_part223.txt/73,['run/V'],['who/nsubj']
run/mag_1923_253678_cleaned_part2.txt/15,['run/V'],['who/nsubj']
run/nf_1910_773494_cleaned_part205.txt/148,['run/V'],['who/nsubj']
run/nf_1919_751191_cleaned_part390.txt/18,['run/V'],['hundreds/nsubj']
run/mag_1925_300724_cleaned_part1.txt/9,['run/V'],['mccarty/nsubj']
run/mag_1928_490188_cleaned_part55.txt/5,['run/V'],['board/case']
run/mag_1926_493475_cleaned_part12.txt/7,['run/V'],['poe/nsubj']
run/mag_1920_467230_cleaned_part66.txt/76,['run/V'],['who/nsubj']
run/mag_1920_487224_cleaned_part5.txt/140,['run/V'],['anyone/nsubj']
run/nf_1910_773807_cleaned_part212.txt/128,['run/V'],['bhima/nsubj']
run/nf_1912_751478_cleaned_part164.txt/78,['run/V'],['which/nsubj']
run/nf_1913_751585_cleaned_part314.txt/56,['run/V'],['which/nsubj']
run/mag_1926_447789_cleaned_part22.txt/47,['run/V'],['finis/nsubj']
run/mag_1928_300219_cleaned_part8.txt/34,['run/V'],['who/nsubj']
run/mag_1929_301356_cleaned_part2.txt/65,['run/V'],['blood/nsubj']
run/nf_1913_761343_cleaned_part27.txt/7,['run/V'],['who/nsubj']
run/nf_1912_751478_cleaned_part193.txt/11,['run/V'],['other/det']
run/mag_1928_163613_cleaned_part3.txt/35,['run/V'],['ray/nsubj']
run/nf_1913_761343_cleaned_part31.txt/50,['run/V'],['uncle/nsubj']
run/mag_1920_467183_cleaned_part40.txt/18,['run/V'],['that/case']
run/nf_1919_772556_cleaned_part423.txt/37,['run/V'],['blanche/nsubj']
run/nf_1911_748876_cleaned_part240.txt/36,['run/V'],['dismount/nsubj']
run/mag_1929_220127_cleaned_part3.txt/30,['run/V'],['payment/compound']
run/mag_1929_493504_cleaned_part12.txt/35,['run/V'],['cleanth/nsubj']
run/mag_1928_164019_cleaned_part1.txt/16,['run/V'],['that/nsubj']
run/nf_1914_756365_cleaned_part812.txt/13,['run/V'],['thomas/nsubj']
run/mag_1920_467183_cleaned_part56.txt/6,['run/V'],['that/nsubj']
run/news_1929_696596_cleaned_part8.txt/5,['run/V'],['mill/amod']
run/mag_1928_493403_cleaned_part34.txt/53,['run/V'],['way/nsubj']
run/news_1926_692919_cleaned_part12.txt/10,['run/V'],['miss/nsubj']
run/nf_1916_773771_cleaned_part29.txt/67,['run/V'],['which/nsubj']
run/mag_1927_447331_cleaned_part38.txt/61,['run/V'],['who/nsubj']
run/news_1926_693200_cleaned_part13.txt/29,['run/V'],['ancestor/nmod:poss']
run/mag_1926_468105_cleaned_part57.txt/82,['run/V'],['who/nsubj']
run/news_1928_694958_cleaned_part16.txt/32,['run/V'],['sales/nsubj']
run/nf_1915_748879_cleaned_part7.txt/18,['run/V'],['work/nmod:poss']
run/news_1924_690532_cleaned_part3.txt/42,['run/V'],['cyril/nsubj']
run/news_1923_688587_cleaned_part8.txt/17,['run/V'],['which/nsubj']
run/nf_1910_749162_cleaned_part447.txt/3,['run/V'],['cable/nsubj']
run/nf_1913_774353_cleaned_part301.txt/5,['run/V'],['neighbor/nsubj']
run/news_1921_686865_cleaned_part5.txt/61,['run/V'],['operation/nsubj']
run/news_1927_693771_cleaned_part1.txt/8,['run/V'],['judge/compound']
run/nf_1915_748879_cleaned_part60.txt/60,['run/V'],['nearer/nsubj']
run/news_1924_690464_cleaned_part2.txt/58,['run/V'],['governor/nsubj']
run/news_1923_689081_cleaned_part4.txt/39,['run/V'],['earnings/nsubj']
run/news_1920_684960_cleaned_part5.txt/7,['run/V'],['brother/nmod:poss']
run/news_1925_691583_cleaned_part2.txt/76,['run/V'],['none/nsubj']
run/nf_1912_751478_cleaned_part396.txt/34,['run/V'],['other/nsubj']
run/news_1929_696615_cleaned_part2.txt/4,['run/V'],['max/nsubj']
run/news_1920_685195_cleaned_part1.txt/54,['run/V'],['export/nmod:poss']
run/nf_1912_771396_cleaned_part241.txt/71,['run/V'],['brown/nsubj']
run/nf_1912_771396_cleaned_part241.txt/82,['run/V'],['richard/nsubj']
run/news_1928_695272_cleaned_part82.txt/136,['run/V'],['who/nsubj']
run/news_1924_690210_cleaned_part13.txt/16,['run/V'],['mother/nmod:poss']
run/news_1925_691626_cleaned_part4.txt/132,['run/V'],['that/nsubj']
run/news_1925_691982_cleaned_part2.txt/4,['run/V'],['earnings/nsubj']
run/news_1925_691200_cleaned_part22.txt/7,['run/V'],['hogan/nsubj']
run/news_1926_692930_cleaned_part17.txt/41,['run/V'],['curtis/nsubj']
run/nf_1913_773580_cleaned_part32.txt/15,['run/V'],['which/nsubj']
run/nf_1912_771396_cleaned_part285.txt/195,['run/V'],['six/nsubj']
run/news_1927_694532_cleaned_part5.txt/56,['run/V'],['wagon/nmod:poss']
run/news_1925_691200_cleaned_part20.txt/67,['run/V'],['ald/nsubj']
run/nf_1914_771682_cleaned_part59.txt/45,['run/V'],['parent/nsubj']
run/news_1921_686142_cleaned_part1.txt/7,['run/V'],['judge/nsubj']
run/news_1920_685284_cleaned_part19.txt/44,['run/V'],['candidate/nmod:poss']
run/nf_1916_773771_cleaned_part259.txt/12,['run/V'],['that/nsubj']
run/news_1921_686469_cleaned_part49.txt/20,['run/V'],['patience/nmod:poss']
run/news_1926_692411_cleaned_part17.txt/73,['run/V'],['one/nsubj']
run/nf_1911_748876_cleaned_part516.txt/23,['run/V'],['horse/nmod:poss']
run/nf_1912_751478_cleaned_part509.txt/24,['run/V'],['bearer/nmod:poss']
run/news_1924_690640_cleaned_part9.txt/5,['run/V'],['place/amod']
run/nf_1919_771390_cleaned_part161.txt/47,['run/V'],['philadelphia/nsubj']
run/news_1928_695705_cleaned_part2.txt/42,['run/V'],['which/nsubj']
run/news_1924_690154_cleaned_part21.txt/62,['run/V'],['side/det']
run/news_1929_696885_cleaned_part7.txt/56,['run/V'],['which/nsubj']
run/news_1929_696332_cleaned_part4.txt/49,['run/V'],['earnings/nsubj']
run/news_1926_692970_cleaned_part7.txt/9,['run/V'],['mr.-/nsubj']
run/nf_1912_771396_cleaned_part350.txt/14,['run/V'],['business/nsubj']
run/nf_1915_748879_cleaned_part286.txt/5,['run/V'],['all/det']
run/news_1929_696878_cleaned_part12.txt/70,['run/V'],['all/nsubj']
run/nf_1910_749162_cleaned_part658.txt/48,['run/V'],['stroke/nsubj']
run/nf_1912_771396_cleaned_part376.txt/26,['run/V'],['that/nsubj']
run/nf_1917_749170_cleaned_part198.txt/56,['run/V'],['which/nsubj']
run/news_1927_693633_cleaned_part15.txt/3,['run/V'],['goldberg/nsubj']
run/news_1929_696419_cleaned_part11.txt/55,['run/V'],['which/nsubj']
run/news_1920_685160_cleaned_part7.txt/50,['run/V'],['bassett/nsubj']
run/news_1920_684851_cleaned_part2.txt/98,['run/V'],['which/nsubj']
run/nf_1915_748879_cleaned_part313.txt/63,['run/V'],['old-man/nsubj']
run/nf_1910_749162_cleaned_part729.txt/18,['run/V'],['that/nsubj']
run/nf_1915_771889_cleaned_part3.txt/48,['run/V'],['who/nsubj']
run/nf_1913_761343_cleaned_part440.txt/19,['run/V'],['which/nsubj']
run/news_1923_689132_cleaned_part1.txt/49,['run/V'],['authority/nmod:poss']
run/news_1921_686919_cleaned_part7.txt/125,['run/V'],['which/nsubj']
run/nf_1912_751478_cleaned_part613.txt/45,['run/V'],['that/nsubj']
run/news_1928_695313_cleaned_part5.txt/62,['run/V'],['traffic/compound']
run/nf_1911_773417_cleaned_part144.txt/27,['run/V'],['that/nsubj']
run/news_1924_690807_cleaned_part6.txt/86,['run/V'],['that/nsubj']
run/news_1922_687508_cleaned_part7.txt/41,['run/V'],['senator/nsubj']
run/news_1928_695477_cleaned_part18.txt/74,['run/V'],['which/nsubj']
run/news_1923_688826_cleaned_part2.txt/5,['run/V'],['this/nsubj']
run/news_1924_690807_cleaned_part3.txt/7,['run/V'],['attorney/nmod:poss']
run/nf_1917_773518_cleaned_part278.txt/69,['run/V'],['top/nmod:poss']
run/news_1924_690901_cleaned_part1.txt/28,['run/V'],['who/nsubj']
run/nf_1913_751585_cleaned_part831.txt/47,['run/V'],['other/det']
run/news_1928_695117_cleaned_part9.txt/25,['run/V'],['that/nsubj']
run/news_1928_695303_cleaned_part12.txt/111,['run/V'],['revenue/nsubj']
